REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Jean Barois	1936-08-13	Paris-Soir	Alger	Algérie	36.6997294	3.0576198999999633	Les repercussions de l'assassinat du muphti	https://www.retronews.fr/journal/paris-soir/13-aout-1936/131/97041/5
Jean Barois	1938-12-02	Paris-Soir	Amsterdam	Hollande	52.3679843	4.903561399999944	Hommes, femmes et faits du jour : Mengelberg, le célèbre chef d'orchestre veut être un Mengelberg 100%	https://www.retronews.fr/journal/paris-soir/2-decembre-1938/131/101561/2
Jean Barois	1937-12-09	Paris-Soir	Beaucourt	Territoire de Belfort	47.484145	6.923811000000001	Hommes, femmes et secrets du jour : Landré Jaoy, Alain Gerbaut du ciel	https://www.retronews.fr/journal/paris-soir/9-decembre-1937/131/103425/2
Jean Barois	1935-12-19	Paris-Soir	Bourges	France	51.5073509	-0.12775829999998223	Toucher de l'argent ? Quelle horreur!' s'écrie le sous-inspecteur Fenet	https://www.retronews.fr/journal/paris-soir/19-decembre-1935/131/113239/5
Jean Barois	1936-06-22	Paris-Soir	Bruxelles	Belgique	50.8503396	4.351710300000036	L'armée belge occupe les routes principales et les points stratégoques	https://www.retronews.fr/journal/paris-soir/22-juin-1936/131/108471/3
Jean Barois	1936-07-09	Paris-Soir	Caen	France	49.182863	-0.37067899999999554	Martin expliquera-t-il aux jurés pourquoi il assassina les deux bijoutiers ?	https://www.retronews.fr/journal/paris-soir/9-juillet-1936/131/99003/5
Jean Barois	1938-06-27	Paris-Soir	Chantilly	France	49.19315999999999	2.468738900000062	Hommes et chevaux du jour : Les vainqueurs du grand pris n'ont pas été jusqu'à présent très galants… mais quand les pouliches se vengent, c'est pas un coup d'éckat	https://www.retronews.fr/journal/paris-soir/27-juin-1938/131/99677/2
Jean Barois	1935-02-02	Paris-Soir	Evreux	France	49.0270129	1.1513609999999517	Serge de Lez se livre à des calculs savants compliqués pour savoir quand il sera libéré	https://www.retronews.fr/journal/paris-soir/2-fevrier-1935/131/100111/7
Jean Barois	1936-04-15	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Chargé de chants et de prières un navire glisse, sur les Eaux Saintes, vers la patrie perdue	https://www.retronews.fr/journal/paris-soir/15-avril-1936/131/98075/5
Jean Barois	1936-04-16	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	L'épave tragique de l''Asia' accueille les pèlerins de l'Islam à Djeddah, le port le plus triste du monde	https://www.retronews.fr/journal/paris-soir/16-avril-1936/131/102587/5
Jean Barois	1936-04-18	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Par la porte d'Orient, j'ai quitté Djeddah, ville libre pour entrer sur la terre interdite	https://www.retronews.fr/journal/paris-soir/18-avril-1936/131/99025/5
Jean Barois	1936-04-19	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Dans les ténèbres, les pèlerins délirants hurlent et tournent autour de la Kaaba la pierre la plus noire que la nuit	https://www.retronews.fr/journal/paris-soir/19-avril-1936/131/113075/5
Jean Barois	1936-04-20	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Des linges sèchent autour du puits sacré de Zem-Zem : les linceuls des croyants	https://www.retronews.fr/journal/paris-soir/20-avril-1936/131/101809/5
Jean Barois	1936-04-21	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Une rumeur dans l'immense foule prosternée : C'est Ibn Saoud !	https://www.retronews.fr/journal/paris-soir/21-avril-1936/131/113073/5
Jean Barois	1936-04-22	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	Deux visions du roi du Hedjaz : au palais royal, sous le feu des lustres, parmi la foute de ses invités, tandis que des soldats en armes servent le café. Sur la route brûlée de Minen, avec la magnifique et farouche escorte de méhara	https://www.retronews.fr/journal/paris-soir/22-avril-1936/131/105551/5
Jean Barois	1936-04-23	Paris-Soir	La Mecque	Royaume d'Arabie Saoudite	21.3890824	39.85791180000001	A minem, pendant trois jours les pèlerins de l'Islam lapident Satan et ses fils	https://www.retronews.fr/journal/paris-soir/23-avril-1936/131/103549/5
